,Date,Username,Tweet,URL,Media,Likes,Retweets,Quote,Replies,Mentioned Users,Hashtags
3032,2020-02-03 05:25:53+00:00,elonmusk,"@indiealexh @mojosusan @BLKMDL3 @TeslaGong @ElonsBrain @CathieDWood @ARKInvest True, it has general applications beyond fast, high precision micro-electrode insertion that automatically avoids the vasculature",https://twitter.com/elonmusk/status/1224202323456557056,,592,37,7,15,"[User(username='indiealexh', id=275480794, displayname='@indiealexh@tny.social', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='mojosusan', id=1046901285386182658, displayname='Mojo Susan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BLKMDL3', id=988975103785365504, displayname='Zack', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TeslaGong', id=1008296232261783552, displayname='Tesla in the Gong 🇦🇺🦘🤖🚕', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ElonsBrain', id=1020627011008540672, displayname='🧠 Not Really Elon’s Brain 🧠', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CathieDWood', id=2361631088, displayname='Cathie Wood', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ARKInvest', id=2398137084, displayname='ARK Invest', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3033,2020-02-03 05:03:54+00:00,elonmusk,"@TeslaGong @ElonsBrain @CathieDWood @ARKInvest It will ultimately be used to make up for entire lost sections of the brain due to stroke/accident/congenital. Don’t want to get too excited, but the potential is truly transformational for restoring brain &amp; motor functions. There is no other way to do it imo.",https://twitter.com/elonmusk/status/1224196793845657600,,1683,149,32,80,"[User(username='TeslaGong', id=1008296232261783552, displayname='Tesla in the Gong 🇦🇺🦘🤖🚕', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ElonsBrain', id=1020627011008540672, displayname='🧠 Not Really Elon’s Brain 🧠', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CathieDWood', id=2361631088, displayname='Cathie Wood', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ARKInvest', id=2398137084, displayname='ARK Invest', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3034,2020-02-03 04:59:52+00:00,elonmusk,@DOfaquarius @CathieDWood @ARKInvest Wait until you see the next version vs what was presented last year. It’s *awesome*.,https://twitter.com/elonmusk/status/1224195776131272704,,1486,111,22,63,"[User(username='DOfaquarius', id=960785661660975104, displayname='🐲DOfAquarius', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CathieDWood', id=2361631088, displayname='Cathie Wood', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ARKInvest', id=2398137084, displayname='ARK Invest', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3035,2020-02-03 04:58:22+00:00,elonmusk,@ElonsBrain @CathieDWood @ARKInvest Probably this summer,https://twitter.com/elonmusk/status/1224195399822405633,,906,53,8,26,"[User(username='ElonsBrain', id=1020627011008540672, displayname='🧠 Not Really Elon’s Brain 🧠', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CathieDWood', id=2361631088, displayname='Cathie Wood', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ARKInvest', id=2398137084, displayname='ARK Invest', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3036,2020-02-03 04:57:50+00:00,elonmusk,"@ajtourville @CathieDWood @ARKInvest Yeah, it looks like a medieval torture device, but is nonetheless currently used in many human studies! Not hard to be way better.",https://twitter.com/elonmusk/status/1224195264551976960,,719,40,2,24,"[User(username='ajtourville', id=874776246592430080, displayname='ALEX', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CathieDWood', id=2361631088, displayname='Cathie Wood', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ARKInvest', id=2398137084, displayname='ARK Invest', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3037,2020-02-03 04:53:18+00:00,elonmusk,@PPathole PyTorch is the most frequently used external tool set/library,https://twitter.com/elonmusk/status/1224194125844701184,,1518,118,15,32,"[User(username='PPathole', id=1291945442, displayname='Pranay Pathole', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3038,2020-02-03 04:07:01+00:00,elonmusk,"Our NN is initially in Python for rapid iteration, then converted to C++/C/raw metal driver code for speed (important!). Also, tons of C++/C engineers needed for vehicle control &amp; entire rest of car. Educational background is irrelevant, but all must pass hardcore coding test.",https://twitter.com/elonmusk/status/1224182478501482497,,17982,1921,524,756,,
3039,2020-02-03 03:22:53+00:00,elonmusk,"@CathieDWood @ARKInvest The profound impact of high bandwidth, high precision neural interfaces is underappreciated. Neuralink may have this in a human as soon as this year. Just needs to be unequivocally better than Utah Array, which is already in some humans &amp; has severe drawbacks.",https://twitter.com/elonmusk/status/1224171371003097088,,1878,212,39,121,"[User(username='CathieDWood', id=2361631088, displayname='Cathie Wood', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ARKInvest', id=2398137084, displayname='ARK Invest', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3040,2020-02-03 01:14:30+00:00,elonmusk,@TheReal_Psyche Sorry!,https://twitter.com/elonmusk/status/1224139061193072641,,1538,66,8,79,,
3041,2020-02-02 21:57:20+00:00,elonmusk,@SamTalksTesla A PhD is definitely not required. All that matters is a deep understanding of AI &amp; ability to implement NNs in a way that is actually useful (latter point is what’s truly hard). Don’t care if you even graduated high school.,https://twitter.com/elonmusk/status/1224089444963311616,,20105,1669,367,752,"[User(username='SamTalksTesla', id=1371586453130637316, displayname='Sam', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3042,2020-02-02 21:53:17+00:00,elonmusk,"@John_Gardi Not needed, but will be very useful on Mars due to light speed latency",https://twitter.com/elonmusk/status/1224088422400372740,,952,53,3,32,"[User(username='John_Gardi', id=227343379, displayname='Just A. Tinker ✌️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3043,2020-02-02 21:48:53+00:00,elonmusk,Tesla will hold a super fun AI party/hackathon at my house with the Tesla AI/autopilot team in about four weeks. Invitations going out soon.,https://twitter.com/elonmusk/status/1224087317364854785,,96950,5106,1347,6217,,
3044,2020-02-02 19:23:27+00:00,elonmusk,"We are (obviously) also looking for world-class chip designers to join our team, based in both Palo Alto &amp; Austin",https://twitter.com/elonmusk/status/1224050718107209730,,13230,648,72,383,,
3045,2020-02-02 19:20:42+00:00,elonmusk,"Dojo, our training supercomputer, will be able to process vast amounts of video training data &amp; efficiently run hypersparce arrays with a vast number of parameters, plenty of memory &amp; ultra-high bandwidth between cores. More on this later.",https://twitter.com/elonmusk/status/1224050025564725248,,7753,561,92,216,,
3046,2020-02-02 19:14:33+00:00,elonmusk,"Our custom 144 TOPS in-vehicle inference computer, where almost every TOP is useable &amp; optimized for NN, far exceeds anything else in volume production, giving you the hardware you need to run sophisticated nets",https://twitter.com/elonmusk/status/1224048478214590465,,4603,239,22,109,,
3047,2020-02-02 19:01:13+00:00,elonmusk,"Tesla will soon have over a million connected vehicles worldwide with sensors &amp; compute needed for full self-driving, which is orders of magnitude more than everyone else combined, giving you the best possible dataset to work with",https://twitter.com/elonmusk/status/1224045120670064641,,12187,882,139,417,,
3048,2020-02-02 18:54:54+00:00,elonmusk,"“At Tesla, using AI to solve self-driving isn’t just icing on the cake, it the cake” - @lexfridman 

Join AI at Tesla! It reports directly to me &amp; we meet/email/text almost every day. My actions, not just words, show how critically I view (benign) AI.

https://t.co/iF97zvYZRz",https://twitter.com/elonmusk/status/1224043531951583233,,41797,4692,578,1627,"[User(username='lexfridman', id=427089628, displayname='Lex Fridman', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3049,2020-02-02 01:55:12+00:00,elonmusk,"@flcnhvy @Astronomiaum Unfortunately, this is true. It doesn’t matter how skilled you are if you’re trapped in a giant bureaucracy.",https://twitter.com/elonmusk/status/1223786915691925505,,4825,314,39,150,"[User(username='flcnhvy', id=961490282687561728, displayname='Vivek Kene', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Astronomiaum', id=764141902572691456, displayname='Astronomiaum 🌎🚀', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3050,2020-02-02 01:23:17+00:00,elonmusk,@RenataKonkoly @nichegamer @justpaulinelol Desperate times call for desperate measures …,https://twitter.com/elonmusk/status/1223778885004713987,,859,50,9,37,"[User(username='RenataKonkoly', id=372959979, displayname='Renata Konkoly 🐢🦔', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='nichegamer', id=1558996520, displayname='Niche Gamer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='justpaulinelol', id=1080565281620193280, displayname='Pauline 🚀', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3051,2020-02-02 01:19:05+00:00,elonmusk,"@Astronomiaum Only 66 years from first controlled, powered flight to landing on the moon. Now, half a century later, we are still unable to return. This must change.",https://twitter.com/elonmusk/status/1223777828824584192,,7972,633,72,175,"[User(username='Astronomiaum', id=764141902572691456, displayname='Astronomiaum 🌎🚀', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3052,2020-02-02 01:12:45+00:00,elonmusk,@marialauraadr @justpaulinelol @nichegamer Haha true,https://twitter.com/elonmusk/status/1223776235421077504,,557,29,2,13,"[User(username='justpaulinelol', id=1080565281620193280, displayname='Pauline 🚀', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='nichegamer', id=1558996520, displayname='Niche Gamer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3053,2020-02-02 00:05:14+00:00,elonmusk,@nichegamer @justpaulinelol The safest place to hide a dead body is the second page of Google search results!,https://twitter.com/elonmusk/status/1223759243213508609,,1705,179,30,103,"[User(username='nichegamer', id=1558996520, displayname='Niche Gamer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='justpaulinelol', id=1080565281620193280, displayname='Pauline 🚀', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3054,2020-02-02 00:04:06+00:00,elonmusk,"@nichegamer @justpaulinelol Trolls/bots just need to be deemphasized relative to probable real people who aren’t being paid to push an agenda or scam. Google still shows bs/scam pages, they’re just several clicks away.",https://twitter.com/elonmusk/status/1223758956616650753,,928,70,14,38,"[User(username='nichegamer', id=1558996520, displayname='Niche Gamer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='justpaulinelol', id=1080565281620193280, displayname='Pauline 🚀', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3055,2020-02-01 23:58:21+00:00,elonmusk,"@justpaulinelol @nichegamer This was a huge problem for search engines until Google applied the citation relevance principle aka PageRank, among many other things https://t.co/qSfqTpfzb2",https://twitter.com/elonmusk/status/1223757510227775492,"[Photo(previewUrl='https://pbs.twimg.com/media/EPuo98UXsAsu2ZF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EPuo98UXsAsu2ZF?format=jpg&name=large')]",983,57,4,41,"[User(username='justpaulinelol', id=1080565281620193280, displayname='Pauline 🚀', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='nichegamer', id=1558996520, displayname='Niche Gamer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3056,2020-02-01 23:53:20+00:00,elonmusk,@justpaulinelol @nichegamer Report as soon as you see it. Troll/bot networks on Twitter are a *dire* problem for adversely affecting public discourse &amp; ripping people off. Just dropping their prominence as a function of probable gaming of the system would be a big improvement.,https://twitter.com/elonmusk/status/1223756247612186625,,1483,127,35,59,"[User(username='justpaulinelol', id=1080565281620193280, displayname='Pauline 🚀', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='nichegamer', id=1558996520, displayname='Niche Gamer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3057,2020-02-01 23:47:25+00:00,elonmusk,@nichegamer The crypto scam level on Twitter is reaching new levels. This is not cool.,https://twitter.com/elonmusk/status/1223754759921897472,,2938,384,226,210,"[User(username='nichegamer', id=1558996520, displayname='Niche Gamer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3058,2020-02-01 19:37:05+00:00,elonmusk,@MarcelMeijer @Tesla Yes,https://twitter.com/elonmusk/status/1223691762004348934,,819,34,2,43,"[User(username='MarcelMeijer', id=14837114, displayname='MarcelMeijer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Tesla', id=13298072, displayname='Tesla', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3059,2020-02-01 19:36:49+00:00,elonmusk,"@engineers_feed We should make buildings out of high-strength steel, not concrete (which needs steel in it anyway)",https://twitter.com/elonmusk/status/1223691695310635008,,3511,177,43,337,"[User(username='engineers_feed', id=3429950987, displayname='World of Engineering', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3060,2020-02-01 00:34:19+00:00,elonmusk,@austinhwade Nice,https://twitter.com/elonmusk/status/1223404176111292417,,7809,87,7,107,,
3061,2020-02-01 00:17:58+00:00,elonmusk,"Don’t Doubt ur Vibe now on Spotify
https://t.co/yyLgnF4d7q",https://twitter.com/elonmusk/status/1223400060655935495,,55565,7407,1857,2321,,
3062,2020-01-31 10:25:30+00:00,elonmusk,https://t.co/LoVC2RYN72,https://twitter.com/elonmusk/status/1223190561399721984,"[Photo(previewUrl='https://pbs.twimg.com/media/EPmlQHgWoAEyqrz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EPmlQHgWoAEyqrz?format=jpg&name=large')]",48182,2747,162,388,,
3063,2020-01-31 09:54:33+00:00,elonmusk,@vincent13031925 I appreciate the kind words!,https://twitter.com/elonmusk/status/1223182775492186117,,3012,97,4,85,"[User(username='vincent13031925', id=1689516060, displayname='vincentyu.eth', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3064,2020-01-31 09:44:04+00:00,elonmusk,@IamKarenBoBaran @georgezachary Those old ladies are wise https://t.co/f1uxKvCfbB,https://twitter.com/elonmusk/status/1223180136650067969,"[Photo(previewUrl='https://pbs.twimg.com/media/EPmbycnX4AA9cNN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EPmbycnX4AA9cNN?format=jpg&name=large')]",1044,70,15,77,"[User(username='IamKarenBoBaran', id=1608922146, displayname='The Special K 🌎', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='georgezachary', id=38267932, displayname='George Zachary', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3065,2020-01-31 09:19:19+00:00,elonmusk,"@georgezachary Meant to say other forms of “the cold”, not influenza https://t.co/38sqqL3f7i",https://twitter.com/elonmusk/status/1223173907081056256,,627,40,21,38,"[User(username='georgezachary', id=38267932, displayname='George Zachary', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3066,2020-01-31 09:12:59+00:00,elonmusk,@georgezachary There is considerable conflation of diagnosis &amp; contraction of “corona”. Actual virality is much lower than it would seem. I think this will turn out to be comparable to other forms of influenza. World War Z it is not.,https://twitter.com/elonmusk/status/1223172311546724352,,1623,128,154,156,"[User(username='georgezachary', id=38267932, displayname='George Zachary', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3067,2020-01-31 07:48:00+00:00,elonmusk,@BenYu604 I become Tiesto at night,https://twitter.com/elonmusk/status/1223150924136247296,,6700,300,31,104,"[User(username='BenYu604', id=1257619992, displayname='Fin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3068,2020-01-31 07:46:00+00:00,elonmusk,@Kevin702 🤣🤣,https://twitter.com/elonmusk/status/1223150424057774081,,720,31,5,15,"[User(username='Kevin702', id=14641050, displayname='KG', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
3069,2020-01-31 06:30:34+00:00,elonmusk,I wrote the lyrics &amp; performed the vocals!!,https://twitter.com/elonmusk/status/1223131438318374912,,38567,1735,264,880,,
3070,2020-01-31 06:29:08+00:00,elonmusk,Be … cause … it’s … you,https://twitter.com/elonmusk/status/1223131078610710528,,19991,868,45,230,,
3071,2020-01-31 06:22:50+00:00,elonmusk,https://t.co/6lz3prQ2pF,https://twitter.com/elonmusk/status/1223129492702425088,"[Photo(previewUrl='https://pbs.twimg.com/media/EPltySVUUAAxfew?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EPltySVUUAAxfew?format=jpg&name=large')]",175905,16111,2644,2173,,
3072,2020-01-31 06:20:03+00:00,elonmusk,"Don’t Doubt ur Vibe
https://t.co/5FJNJXUxW0",https://twitter.com/elonmusk/status/1223128794396938241,,89001,18521,7187,3532,,
3073,2020-01-31 05:01:20+00:00,elonmusk,😅 this song is hard,https://twitter.com/elonmusk/status/1223108984921440256,,23828,843,120,420,,
3074,2020-01-31 04:36:54+00:00,elonmusk,Hope you’re enjoying the simulation https://t.co/nj9JTJc4lL,https://twitter.com/elonmusk/status/1223102834498949121,"[Photo(previewUrl='https://pbs.twimg.com/media/EPlVivwU4AEXAZu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EPlVivwU4AEXAZu?format=jpg&name=large')]",267714,23475,1260,2246,,
